Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Central African Republic,1990,3B6A,,,,,,
Central African Republic,1990,3B6B,,,,,,
Central African Republic,1990,3B6B1,,,,,,
Central African Republic,1990,3B6B2,,,,,,
Central African Republic,1990,3B6B3,,,,,,
Central African Republic,1990,3B6B4,,,,,,
Central African Republic,1990,3B6B5,,,,,,
Central African Republic,1990,3C,,,,,,
Central African Republic,1990,3C1,,,,,,
Central African Republic,1990,3C2,,,,,,
Central African Republic,1990,3C3,,,,,,
Central African Republic,1990,3C4,,,,,,
Central African Republic,1990,3C5,,,,,,
Central African Republic,1990,3C6,,,,,,
Central African Republic,1990,3C7,,,,,,
Central African Republic,1990,3C8,,,,,,
Central African Republic,1990,3D,,,,,,
Central African Republic,1990,3D1,,,,,,
Central African Republic,1990,3D2,,,,,,
Central African Republic,1990,4,,,,,,
Central African Republic,1990,4A,,,,,,
Central African Republic,1990,4A1,,,,,,
Central African Republic,1990,4A2,,,,,,
Central African Republic,1990,4A3,,,,,,
Central African Republic,1990,4B,,,,,,
Central African Republic,1990,4C,,,,,,
Central African Republic,1990,4C1,,,,,,
Central African Republic,1990,4C2,,,,,,
Central African Republic,1990,4D,,,,,,
Central African Republic,1990,4D1,,,,,,
Central African Republic,1990,4D2,,,,,,
Central African Republic,1990,4E,,,,,,
Central African Republic,1990,5,,,,,,
Central African Republic,1990,5A,,,,,,
Central African Republic,1990,5A1,,,,,,
Central African Republic,1990,5A2,,,,,,
Central African Republic,1991,0,,,,,,
Central African Republic,1991,1,,,,,,
