Jurisdiction,Year,IPCC_cat_code,Product,tax_dummy,ets_dummy,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Vatican City,1990,3B6B5,,,,,,
Vatican City,1990,3C,,,,,,
Vatican City,1990,3C1,,,,,,
Vatican City,1990,3C2,,,,,,
Vatican City,1990,3C3,,,,,,
Vatican City,1990,3C4,,,,,,
Vatican City,1990,3C5,,,,,,
Vatican City,1990,3C6,,,,,,
Vatican City,1990,3C7,,,,,,
Vatican City,1990,3C8,,,,,,
Vatican City,1990,3D,,,,,,
Vatican City,1990,3D1,,,,,,
Vatican City,1990,3D2,,,,,,
Vatican City,1990,4,,,,,,
Vatican City,1990,4A,,,,,,
Vatican City,1990,4A1,,,,,,
Vatican City,1990,4A2,,,,,,
Vatican City,1990,4A3,,,,,,
Vatican City,1990,4B,,,,,,
Vatican City,1990,4C,,,,,,
Vatican City,1990,4C1,,,,,,
Vatican City,1990,4C2,,,,,,
Vatican City,1990,4D,,,,,,
Vatican City,1990,4D1,,,,,,
Vatican City,1990,4D2,,,,,,
Vatican City,1990,4E,,,,,,
Vatican City,1990,5,,,,,,
Vatican City,1990,5A,,,,,,
Vatican City,1990,5A1,,,,,,
Vatican City,1990,5A2,,,,,,
Vatican City,1991,0,,,,,,
Vatican City,1991,1,,,,,,
Vatican City,1991,1A,Coal/peat,,,,,
Vatican City,1991,1A,Natural gas,,,,,
Vatican City,1991,1A,Oil,,,,,
Vatican City,1991,1A1,Coal/peat,,,,,
Vatican City,1991,1A1,Natural gas,,,,,
Vatican City,1991,1A1,Oil,,,,,
Vatican City,1991,1A1A,Coal/peat,,,,,
Vatican City,1991,1A1A,Natural gas,,,,,
Vatican City,1991,1A1A,Oil,,,,,
Vatican City,1991,1A1A1,Coal/peat,,,,,
Vatican City,1991,1A1A1,Natural gas,,,,,
Vatican City,1991,1A1A1,Oil,,,,,
Vatican City,1991,1A1A2,Coal/peat,,,,,
Vatican City,1991,1A1A2,Natural gas,,,,,
Vatican City,1991,1A1A2,Oil,,,,,
Vatican City,1991,1A1A3,Coal/peat,,,,,
Vatican City,1991,1A1A3,Natural gas,,,,,
Vatican City,1991,1A1A3,Oil,,,,,
Vatican City,1991,1A1B,Coal/peat,,,,,
Vatican City,1991,1A1B,Natural gas,,,,,
Vatican City,1991,1A1B,Oil,,,,,
Vatican City,1991,1A1C,Coal/peat,,,,,
Vatican City,1991,1A1C,Natural gas,,,,,
Vatican City,1991,1A1C,Oil,,,,,
