jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Liaoning Province,1990,1B2B35,,,,,,,,
Liaoning Province,1990,1B2B36,,,,,,,,
Liaoning Province,1990,1B3,,,,,,,,
Liaoning Province,1990,1C,,,,,,,,
Liaoning Province,1990,1C1,,,,,,,,
Liaoning Province,1990,1C1A,,,,,,,,
Liaoning Province,1990,1C1B,,,,,,,,
Liaoning Province,1990,1C1C,,,,,,,,
Liaoning Province,1990,1C2,,,,,,,,
Liaoning Province,1990,1C2A,,,,,,,,
Liaoning Province,1990,1C2B,,,,,,,,
Liaoning Province,1990,1C3,,,,,,,,
Liaoning Province,1990,2A,,,,,,,,
Liaoning Province,1990,2A1,,,,,,,,
Liaoning Province,1990,2A2,,,,,,,,
Liaoning Province,1990,2A3,,,,,,,,
Liaoning Province,1990,2A4,,,,,,,,
Liaoning Province,1990,2A4A,,,,,,,,
Liaoning Province,1990,2A4B,,,,,,,,
Liaoning Province,1990,2A4C,,,,,,,,
Liaoning Province,1990,2A4D,,,,,,,,
Liaoning Province,1990,2B,,,,,,,,
Liaoning Province,1990,2B1,,,,,,,,
Liaoning Province,1990,2B10,,,,,,,,
Liaoning Province,1990,2B2,,,,,,,,
Liaoning Province,1990,2B3,,,,,,,,
Liaoning Province,1990,2B4,,,,,,,,
Liaoning Province,1990,2B5,,,,,,,,
Liaoning Province,1990,2B6,,,,,,,,
Liaoning Province,1990,2B7,,,,,,,,
Liaoning Province,1990,2B8,,,,,,,,
Liaoning Province,1990,2B8A,,,,,,,,
Liaoning Province,1990,2B8B,,,,,,,,
Liaoning Province,1990,2B8C,,,,,,,,
Liaoning Province,1990,2B8D,,,,,,,,
Liaoning Province,1990,2B8E,,,,,,,,
Liaoning Province,1990,2B8F,,,,,,,,
Liaoning Province,1990,2B9,,,,,,,,
Liaoning Province,1990,2B9A,,,,,,,,
Liaoning Province,1990,2B9B,,,,,,,,
Liaoning Province,1990,2C,,,,,,,,
Liaoning Province,1990,2C1,,,,,,,,
Liaoning Province,1990,2C2,,,,,,,,
Liaoning Province,1990,2C3,,,,,,,,
Liaoning Province,1990,2C4,,,,,,,,
Liaoning Province,1990,2C5,,,,,,,,
Liaoning Province,1990,2C6,,,,,,,,
Liaoning Province,1990,2C7,,,,,,,,
Liaoning Province,1990,2D,,,,,,,,
Liaoning Province,1990,2D1,,,,,,,,
Liaoning Province,1990,2D2,,,,,,,,
Liaoning Province,1990,2D3,,,,,,,,
Liaoning Province,1990,2D4,,,,,,,,
Liaoning Province,1990,2E,,,,,,,,
Liaoning Province,1990,2E1,,,,,,,,
Liaoning Province,1990,2E2,,,,,,,,
Liaoning Province,1990,2E3,,,,,,,,
Liaoning Province,1990,2E4,,,,,,,,
Liaoning Province,1990,2E5,,,,,,,,
Liaoning Province,1990,2F,,,,,,,,
Liaoning Province,1990,2F1,,,,,,,,
