2015-06-04,,7.4,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.03,CNY,0.145811606,0.163501867,,,23.3,CNY,0.145811606,0.163501867,,,46.36,CNY,0.145811606,0.163501867,,,18,CNY,0.145811606,0.163501867,,,,,,,,,27.5,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,5.4,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-05,7.4,7.41,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4,CNY,0.145811606,0.163501867,,,21.6,CNY,0.145811606,0.163501867,,,46.39,CNY,0.145811606,0.163501867,,,,,,,,,15.35,CNY,0.145811606,0.163501867,,,25.78,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,5.4,25,NZD,0.623377546,0.699007409,,,,,,6.09,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-08,7.38,7.46,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.55,CNY,0.145811606,0.163501867,,,,,,,,,45.87,CNY,0.145811606,0.163501867,,,19.8,CNY,0.145811606,0.163501867,,,13.82,CNY,0.145811606,0.163501867,,,25.56,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,5.55,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-09,7.48,7.57,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,CNY,0.145811606,0.163501867,,,20.9,CNY,0.145811606,0.163501867,,,46.51,CNY,0.145811606,0.163501867,,,17.87,CNY,0.145811606,0.163501867,,,,,,,,,25.76,CNY,0.145811606,0.163501867,,,24,CNY,0.145811606,0.163501867,,,,,,,,,,,,5.55,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-10,,7.58,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71,CNY,0.145811606,0.163501867,,,17.9,CNY,0.145811606,0.163501867,,,44.16,CNY,0.145811606,0.163501867,,40,17.71,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-11,7.58,7.52,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.48,CNY,0.145811606,0.163501867,,,12.5,CNY,0.145811606,0.163501867,,,43.39,CNY,0.145811606,0.163501867,,,16.99,CNY,0.145811606,0.163501867,,,,,,,,,25.59,CNY,0.145811606,0.163501867,,,22,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.05,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-12,7.52,7.59,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.15,CNY,0.145811606,0.163501867,,,12.5,CNY,0.145811606,0.163501867,,,41.66,CNY,0.145811606,0.163501867,,,17.87,CNY,0.145811606,0.163501867,,,,,,,,,25.4,CNY,0.145811606,0.163501867,,,20.05,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.7,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-15,7.54,7.53,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.29,CNY,0.145811606,0.163501867,,,19.98,CNY,0.145811606,0.163501867,,,41.07,CNY,0.145811606,0.163501867,,,17.22,CNY,0.145811606,0.163501867,,,,,,,,,24.56,CNY,0.145811606,0.163501867,,,20.46,CNY,0.145811606,0.163501867,,,,,,,,,,,,7.1,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-16,7.48,7.42,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,CNY,0.145811606,0.163501867,,,19.94,CNY,0.145811606,0.163501867,,,40,CNY,0.145811606,0.163501867,,,17.72,CNY,0.145811606,0.163501867,,,,,,,,,25.34,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,7.05,25,NZD,0.623377546,0.699007409,,,,,,6.26,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-17,,7.46,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.44,CNY,0.145811606,0.163501867,,,21.8,CNY,0.145811606,0.163501867,,,45.9,CNY,0.145811606,0.163501867,,,16.84,CNY,0.145811606,0.163501867,,,12.45,CNY,0.145811606,0.163501867,,,25.09,CNY,0.145811606,0.163501867,,,20,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.85,25,NZD,0.623377546,0.699007409,,,,,,6.06,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-18,7.45,7.45,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74,CNY,0.145811606,0.163501867,,,21.66,CNY,0.145811606,0.163501867,,,41.22,CNY,0.145811606,0.163501867,,,17.07,CNY,0.145811606,0.163501867,,,11.2,CNY,0.145811606,0.163501867,,,25.37,CNY,0.145811606,0.163501867,,,20,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.8,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-19,7.41,7.41,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.29,CNY,0.145811606,0.163501867,,,20.31,CNY,0.145811606,0.163501867,,,40.39,CNY,0.145811606,0.163501867,,,16.35,CNY,0.145811606,0.163501867,,,11.77,CNY,0.145811606,0.163501867,,,25.29,CNY,0.145811606,0.163501867,,,19.1,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.75,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-22,7.43,7.48,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-23,7.45,7.49,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.77,CNY,0.145811606,0.163501867,,,18,CNY,0.145811606,0.163501867,,,,,,,,,14.72,CNY,0.145811606,0.163501867,,,12.26,CNY,0.145811606,0.163501867,,,25.2,CNY,0.145811606,0.163501867,,,22.89,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.8,25,NZD,0.623377546,0.699007409,,,,,,6.26,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-24,,7.47,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6,CNY,0.145811606,0.163501867,,,16.2,CNY,0.145811606,0.163501867,,,,,,,,,14.91,CNY,0.145811606,0.163501867,,,,,,,,,25.2,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,,,,6.7,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-25,7.52,7.57,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.44,CNY,0.145811606,0.163501867,,,14.6,CNY,0.145811606,0.163501867,,,38.83,CNY,0.145811606,0.163501867,,,15.49,CNY,0.145811606,0.163501867,,,,,,,,,25.2,CNY,0.145811606,0.163501867,,,18.31,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.7,25,NZD,0.623377546,0.699007409,,,,,,6.13,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-26,7.5,7.52,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.09,CNY,0.145811606,0.163501867,,,17.26,CNY,0.145811606,0.163501867,,,40.66,CNY,0.145811606,0.163501867,,,14,CNY,0.145811606,0.163501867,,,13.3,CNY,0.145811606,0.163501867,,,25.08,CNY,0.145811606,0.163501867,,,14.65,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.7,25,NZD,0.623377546,0.699007409,,,,,,6.33,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-29,7.36,7.36,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59,CNY,0.145811606,0.163501867,,,15.5,CNY,0.145811606,0.163501867,,,39.47,CNY,0.145811606,0.163501867,,,15.28,CNY,0.145811606,0.163501867,,,,,,,,,24.99,CNY,0.145811606,0.163501867,,,16,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.65,25,NZD,0.623377546,0.699007409,,,,,,6.33,USD,0.891803917,1,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-06-30,7.36,7.44,EUR,1,1.121322727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54,CNY,0.145811606,0.163501867,,,,,,,,,,,,,,,16,CNY,0.145811606,0.163501867,,,14.32,CNY,0.145811606,0.163501867,,,25.29,CNY,0.145811606,0.163501867,,,18,CNY,0.145811606,0.163501867,,,,,,,,,,,,6.8,25,NZD,0.623377546,0.699007409,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000801838,0.000899119,,,,,,,,,,,
2015-07-01,7.16,7.47,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.95,CNY,0.148681411,0.163486847,,,16,CNY,0.148681411,0.163486847,,,,,,,,,15.5,CNY,0.148681411,0.163486847,,,15.37,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,,,,,,,6.8,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-02,7.42,7.43,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.64,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,15.44,CNY,0.148681411,0.163486847,,,16.67,CNY,0.148681411,0.163486847,,,25.21,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.8,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-03,7.42,7.43,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.08,CNY,0.148681411,0.163486847,,,,,,,,,38.9,CNY,0.148681411,0.163486847,,,15.5,CNY,0.148681411,0.163486847,,,18.33,CNY,0.148681411,0.163486847,,,23.3,CNY,0.148681411,0.163486847,,,17.04,CNY,0.148681411,0.163486847,,,,,,,,,,,,6.87,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-06,7.33,7.36,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,15.24,CNY,0.148681411,0.163486847,,,17.58,CNY,0.148681411,0.163486847,,,23.35,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.87,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-07,7.35,7.44,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,16,CNY,0.148681411,0.163486847,,,19,CNY,0.148681411,0.163486847,,,23.4,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.9,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-08,,7.47,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38,CNY,0.148681411,0.163486847,,,,,,,,,35,CNY,0.148681411,0.163486847,,,15,CNY,0.148681411,0.163486847,,,,,,,,,24.82,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.9,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-09,7.43,7.45,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.47,CNY,0.148681411,0.163486847,,,14.4,CNY,0.148681411,0.163486847,,,,,,,,,15.99,CNY,0.148681411,0.163486847,,,,,,,,,24.9,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,6.5,USD,0.909439588,1,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-10,7.52,7.58,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.16,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,15.19,CNY,0.148681411,0.163486847,,,20.5,CNY,0.148681411,0.163486847,,,25.16,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7.05,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-13,7.64,7.75,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.51,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,15.52,CNY,0.148681411,0.163486847,,,,,,,,,26.12,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7.05,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-14,7.72,7.7,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.88,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,16.01,CNY,0.148681411,0.163486847,,,,,,,,,28.01,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-15,,7.75,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,CNY,0.148681411,0.163486847,,,13,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,,,,27.66,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-16,7.69,7.64,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.88,CNY,0.148681411,0.163486847,,,,,,,,,42,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,27.54,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-17,7.6,7.7,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.17,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,,,,,,,,,,27.54,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-20,7.76,7.96,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.22,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.8,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-21,7.92,7.92,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.03,CNY,0.148681411,0.163486847,,,,,,,,,42,CNY,0.148681411,0.163486847,,,15.53,CNY,0.148681411,0.163486847,,,,,,,,,27.32,CNY,0.148681411,0.163486847,,,16.71,CNY,0.148681411,0.163486847,,,,,,,,,,,,6.9,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-22,,7.93,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.22,CNY,0.148681411,0.163486847,,,11.7,CNY,0.148681411,0.163486847,,,,,,,,,15.84,CNY,0.148681411,0.163486847,,,,,,,,,26.72,CNY,0.148681411,0.163486847,,,13.53,CNY,0.148681411,0.163486847,,,,,,,,,,,,7,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-23,8.04,8.07,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91,CNY,0.148681411,0.163486847,,,15.56,CNY,0.148681411,0.163486847,,,,,,,,,26.52,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.9,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-24,8.01,7.98,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.66,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,16.42,CNY,0.148681411,0.163486847,,,,,,,,,25.47,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.9,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-27,7.98,7.99,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45,CNY,0.148681411,0.163486847,,,,,,,,,24.5,CNY,0.148681411,0.163486847,,,13,CNY,0.148681411,0.163486847,,,,,,,,,,,,6.82,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-28,7.95,7.99,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,16.45,CNY,0.148681411,0.163486847,,,,,,,,,23.56,CNY,0.148681411,0.163486847,,,15,CNY,0.148681411,0.163486847,,,,,,,,,,,,6.85,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-29,8.03,8.04,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,CNY,0.148681411,0.163486847,,,,,,,,,14.81,CNY,0.148681411,0.163486847,,,,,,,,,24.51,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.604962142,0.66520322,,,,,,6.47,USD,0.909439588,1,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-30,8,7.87,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,15.14,CNY,0.148681411,0.163486847,,,,,,,,,24.71,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-07-31,7.82,7.87,EUR,1,1.099578261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.21,CNY,0.148681411,0.163486847,,,9.5,CNY,0.148681411,0.163486847,,,42,CNY,0.148681411,0.163486847,,,15.2,CNY,0.148681411,0.163486847,,,,,,,,,24.5,CNY,0.148681411,0.163486847,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.604962142,0.66520322,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.000795507,0.000874722,,,,,,,,,,,
2015-08-03,7.91,7.93,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,CNY,0.142372844,0.158589789,,,10,CNY,0.142372844,0.158589789,,,,,,,,,16.3,CNY,0.142372844,0.158589789,,,,,,,,,22.56,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-04,7.94,7.89,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53,CNY,0.142372844,0.158589789,,,10.5,CNY,0.142372844,0.158589789,,,41.73,CNY,0.142372844,0.158589789,,,16.46,CNY,0.142372844,0.158589789,,,,,,,,,25,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.95,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-05,,7.81,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66,CNY,0.142372844,0.158589789,,,10.5,CNY,0.142372844,0.158589789,,,,,,,,,16.5,CNY,0.142372844,0.158589789,,,,,,,,,21.6,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.95,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-06,7.83,7.84,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.76,CNY,0.142372844,0.158589789,,,12.7,CNY,0.142372844,0.158589789,,,,,,,,,16.48,CNY,0.142372844,0.158589789,,,,,,,,,24.09,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.95,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-07,7.79,7.76,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,CNY,0.142372844,0.158589789,,,13.6,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,21.3,CNY,0.142372844,0.158589789,,,25.47,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.95,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-10,7.78,7.89,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,CNY,0.142372844,0.158589789,,,41.88,CNY,0.142372844,0.158589789,,,,,,,,,22.09,CNY,0.142372844,0.158589789,,,26.5,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-11,7.95,8.07,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.07,CNY,0.142372844,0.158589789,,,25.96,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.8,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
2015-08-12,,8.16,EUR,1,1.113904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.51,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,16.05,CNY,0.142372844,0.158589789,,,22.16,CNY,0.142372844,0.158589789,,,25.45,CNY,0.142372844,0.158589789,,,,,,,,,,,,,,,,,,6.85,25,NZD,0.587912782,0.654878847,,,,,,,,,,,,,,,,,,,,,,,10300,KRW,0.00076138,0.000848104,,,,,,,,,,,
