jurisdiction,year,ipcc_code,Product
,2001,1A3E1,Natural gas
,2001,1A3E1,Oil
,2001,1A4,Coal
,2001,1A4,Natural gas
,2001,1A4,Oil
,2001,1A4A,Coal
,2001,1A4A,Natural gas
,2001,1A4A,Oil
,2001,1A4B,Coal
,2001,1A4B,Natural gas
,2001,1A4B,Oil
,2001,1A4C,Coal
,2001,1A4C,Natural gas
,2001,1A4C,Oil
,2001,1A4C1,Coal
,2001,1A4C1,Natural gas
,2001,1A4C1,Oil
,2001,1A4C2,Coal
,2001,1A4C2,Natural gas
,2001,1A4C2,Oil
,2001,1A4C3,Coal
,2001,1A4C3,Natural gas
,2001,1A4C3,Oil
,2001,1A5,Coal
,2001,1A5,Natural gas
,2001,1A5,Oil
,2001,1A5A,Coal
,2001,1A5A,Natural gas
,2001,1A5A,Oil
,2001,1A5B,Coal
,2001,1A5B,Natural gas
,2001,1A5B,Oil
,2001,1A5C,Coal
,2001,1A5C,Natural gas
,2001,1A5C,Oil
,2001,1B,
,2001,1B1,
,2001,1B1A,
,2001,1B1A1,
,2001,1B1A11,
,2001,1B1A12,
,2001,1B1A13,
,2001,1B1A14,
,2001,1B1A2,
,2001,1B1A21,
,2001,1B1A22,
,2001,1B1B,
,2001,1B2,
,2001,1B2A,
,2001,1B2A1,
,2001,1B2A2,
,2001,1B2A3,
,2001,1B2A31,
,2001,1B2A32,
,2001,1B2A33,
,2001,1B2A34,
,2001,1B2A35,
,2001,1B2A36,
,2001,1B2B,
,2001,1B2B1,
,2001,1B2B2,
,2001,1B2B3,
,2001,1B2B31,
,2001,1B2B32,
,2001,1B2B33,
,2001,1B2B34,
,2001,1B2B35,
,2001,1B2B36,
,2001,1B3,
,2001,1C,
,2001,1C1,
,2001,1C1A,
,2001,1C1B,
,2001,1C1C,
,2001,1C2,
,2001,1C2A,
,2001,1C2B,
,2001,1C3,
,2001,2A,
,2001,2A1,
,2001,2A2,
,2001,2A3,
,2001,2A4,
,2001,2A4A,
,2001,2A4B,
,2001,2A4C,
,2001,2A4D,
,2001,2B,
,2001,2B1,
,2001,2B10,
,2001,2B2,
,2001,2B3,
,2001,2B4,
,2001,2B5,
,2001,2B6,
,2001,2B7,
,2001,2B8,
,2001,2B8A,
,2001,2B8B,
,2001,2B8C,
,2001,2B8D,
,2001,2B8E,
,2001,2B8F,
,2001,2B9,
,2001,2B9A,
,2001,2B9B,
,2001,2C,
,2001,2C1,
,2001,2C2,
,2001,2C3,
,2001,2C4,
,2001,2C5,
,2001,2C6,
,2001,2C7,
,2001,2D,
,2001,2D1,
,2001,2D2,
,2001,2D3,
,2001,2D4,
,2001,2E,
,2001,2E1,
,2001,2E2,
,2001,2E3,
,2001,2E4,
,2001,2E5,
,2001,2F,
,2001,2F1,
,2001,2F2,
,2001,2F3,
,2001,2F4,
,2001,2F5,
,2001,2F6,
,2001,2G,
,2001,2G1,
,2001,2G2,
,2001,2G3,
,2001,2G4,
,2001,2H,
,2001,2H1,
,2001,2H2,
,2001,2H3,
,2001,3A,
,2001,3A1,
,2001,3A2,
,2001,3B,
,2001,3B1,
,2001,3B1A,
,2001,3B1B,
,2001,3B2,
,2001,3B2A,
,2001,3B2B,
,2001,3B3,
,2001,3B3A,
,2001,3B3B,
,2001,3B4,
,2001,3B4A,
,2001,3B4B,
,2001,3B5,
,2001,3B5A,
,2001,3B5B,
,2001,3B6,
,2001,3B6A,
,2001,3B6B,
,2001,3B6B1,
,2001,3B6B2,
,2001,3B6B3,
,2001,3B6B4,
,2001,3B6B5,
,2001,3C,
,2001,3C1,
,2001,3C2,
,2001,3C3,
,2001,3C4,
,2001,3C5,
,2001,3C6,
,2001,3C7,
,2001,3C8,
,2001,3D,
,2001,3D1,
,2001,3D2,
,2001,4A,
,2001,4A1,
,2001,4A2,
,2001,4A3,
,2001,4B,
,2001,4C,
,2001,4C1,
,2001,4C2,
,2001,4D,
,2001,4D1,
,2001,4D2,
,2001,4E,
,2001,5A,
,2001,5A1,
,2001,5A2,
,2002,0,
,2002,1,
,2002,2,
,2002,3,
,2002,4,
,2002,5,
,2002,1A,Coal
,2002,1A,Natural gas
,2002,1A,Oil
,2002,1A1,Coal
,2002,1A1,Natural gas
,2002,1A1,Oil
,2002,1A1A,Coal
,2002,1A1A,Natural gas
,2002,1A1A,Oil
,2002,1A1A1,Coal
,2002,1A1A1,Natural gas
,2002,1A1A1,Oil
,2002,1A1A2,Coal
,2002,1A1A2,Natural gas
,2002,1A1A2,Oil
,2002,1A1A3,Coal
,2002,1A1A3,Natural gas
,2002,1A1A3,Oil
,2002,1A1B,Coal
,2002,1A1B,Natural gas
,2002,1A1B,Oil
,2002,1A1C,Coal
,2002,1A1C,Natural gas
,2002,1A1C,Oil
,2002,1A2,Coal
,2002,1A2,Natural gas
,2002,1A2,Oil
,2002,1A2A,Coal
,2002,1A2A,Natural gas
,2002,1A2A,Oil
,2002,1A2B,Coal
,2002,1A2B,Natural gas
,2002,1A2B,Oil
,2002,1A2C,Coal
,2002,1A2C,Natural gas
,2002,1A2C,Oil
,2002,1A2D,Coal
,2002,1A2D,Natural gas
,2002,1A2D,Oil
,2002,1A2E,Coal
,2002,1A2E,Natural gas
,2002,1A2E,Oil
,2002,1A2F,Coal
,2002,1A2F,Natural gas
,2002,1A2F,Oil
,2002,1A2G,Coal
,2002,1A2G,Natural gas
,2002,1A2G,Oil
,2002,1A2H,Coal
,2002,1A2H,Natural gas
,2002,1A2H,Oil
,2002,1A2I,Coal
,2002,1A2I,Natural gas
,2002,1A2I,Oil
,2002,1A2J,Coal
,2002,1A2J,Natural gas
,2002,1A2J,Oil
,2002,1A2K,Coal
,2002,1A2K,Natural gas
,2002,1A2K,Oil
,2002,1A2L,Coal
,2002,1A2L,Natural gas
,2002,1A2L,Oil
,2002,1A2M,Coal
,2002,1A2M,Natural gas
,2002,1A2M,Oil
,2002,1A3,Coal
,2002,1A3,Natural gas
,2002,1A3,Oil
,2002,1A3A,Coal
,2002,1A3A,Natural gas
,2002,1A3A,Oil
,2002,1A3A1,Coal
,2002,1A3A1,Natural gas
,2002,1A3A1,Oil
,2002,1A3A2,Coal
,2002,1A3A2,Natural gas
,2002,1A3A2,Oil
,2002,1A3B,Coal
,2002,1A3B,Natural gas
,2002,1A3B,Oil
,2002,1A3C,Coal
,2002,1A3C,Natural gas
,2002,1A3C,Oil
,2002,1A3D,Coal
,2002,1A3D,Natural gas
,2002,1A3D,Oil
,2002,1A3D1,Coal
,2002,1A3D1,Natural gas
,2002,1A3D1,Oil
,2002,1A3D2,Coal
,2002,1A3D2,Natural gas
,2002,1A3D2,Oil
,2002,1A3E,Coal
,2002,1A3E,Natural gas
,2002,1A3E,Oil
,2002,1A3E1,Coal
,2002,1A3E1,Natural gas
,2002,1A3E1,Oil
,2002,1A4,Coal
,2002,1A4,Natural gas
,2002,1A4,Oil
,2002,1A4A,Coal
,2002,1A4A,Natural gas
,2002,1A4A,Oil
,2002,1A4B,Coal
,2002,1A4B,Natural gas
,2002,1A4B,Oil
,2002,1A4C,Coal
,2002,1A4C,Natural gas
,2002,1A4C,Oil
,2002,1A4C1,Coal
,2002,1A4C1,Natural gas
,2002,1A4C1,Oil
,2002,1A4C2,Coal
,2002,1A4C2,Natural gas
,2002,1A4C2,Oil
,2002,1A4C3,Coal
,2002,1A4C3,Natural gas
,2002,1A4C3,Oil
,2002,1A5,Coal
,2002,1A5,Natural gas
,2002,1A5,Oil
,2002,1A5A,Coal
,2002,1A5A,Natural gas
,2002,1A5A,Oil
,2002,1A5B,Coal
,2002,1A5B,Natural gas
,2002,1A5B,Oil
,2002,1A5C,Coal
,2002,1A5C,Natural gas
,2002,1A5C,Oil
,2002,1B,
,2002,1B1,
,2002,1B1A,
,2002,1B1A1,
,2002,1B1A11,
,2002,1B1A12,
,2002,1B1A13,
,2002,1B1A14,
,2002,1B1A2,
,2002,1B1A21,
,2002,1B1A22,
,2002,1B1B,
,2002,1B2,
,2002,1B2A,
,2002,1B2A1,
,2002,1B2A2,
,2002,1B2A3,
,2002,1B2A31,
,2002,1B2A32,
,2002,1B2A33,
,2002,1B2A34,
,2002,1B2A35,
,2002,1B2A36,
,2002,1B2B,
,2002,1B2B1,
,2002,1B2B2,
,2002,1B2B3,
,2002,1B2B31,
,2002,1B2B32,
,2002,1B2B33,
,2002,1B2B34,
,2002,1B2B35,
,2002,1B2B36,
,2002,1B3,
,2002,1C,
,2002,1C1,
,2002,1C1A,
,2002,1C1B,
,2002,1C1C,
,2002,1C2,
,2002,1C2A,
,2002,1C2B,
,2002,1C3,
,2002,2A,
,2002,2A1,
,2002,2A2,
,2002,2A3,
,2002,2A4,
,2002,2A4A,
,2002,2A4B,
,2002,2A4C,
,2002,2A4D,
,2002,2B,
,2002,2B1,
,2002,2B10,
,2002,2B2,
,2002,2B3,
,2002,2B4,
,2002,2B5,
,2002,2B6,
,2002,2B7,
,2002,2B8,
,2002,2B8A,
,2002,2B8B,
,2002,2B8C,
,2002,2B8D,
,2002,2B8E,
,2002,2B8F,
,2002,2B9,
,2002,2B9A,
,2002,2B9B,
,2002,2C,
,2002,2C1,
,2002,2C2,
,2002,2C3,
,2002,2C4,
,2002,2C5,
,2002,2C6,
,2002,2C7,
,2002,2D,
,2002,2D1,
,2002,2D2,
,2002,2D3,
,2002,2D4,
,2002,2E,
,2002,2E1,
,2002,2E2,
,2002,2E3,
,2002,2E4,
,2002,2E5,
,2002,2F,
,2002,2F1,
,2002,2F2,
,2002,2F3,
,2002,2F4,
,2002,2F5,
,2002,2F6,
,2002,2G,
,2002,2G1,
,2002,2G2,
,2002,2G3,
,2002,2G4,
,2002,2H,
,2002,2H1,
,2002,2H2,
,2002,2H3,
,2002,3A,
,2002,3A1,
,2002,3A2,
,2002,3B,
,2002,3B1,
,2002,3B1A,
,2002,3B1B,
,2002,3B2,
,2002,3B2A,
,2002,3B2B,
,2002,3B3,
,2002,3B3A,
,2002,3B3B,
,2002,3B4,
,2002,3B4A,
,2002,3B4B,
,2002,3B5,
,2002,3B5A,
,2002,3B5B,
,2002,3B6,
,2002,3B6A,
,2002,3B6B,
,2002,3B6B1,
,2002,3B6B2,
,2002,3B6B3,
,2002,3B6B4,
,2002,3B6B5,
,2002,3C,
,2002,3C1,
,2002,3C2,
,2002,3C3,
,2002,3C4,
,2002,3C5,
,2002,3C6,
,2002,3C7,
,2002,3C8,
,2002,3D,
,2002,3D1,
,2002,3D2,
,2002,4A,
,2002,4A1,
,2002,4A2,
,2002,4A3,
,2002,4B,
,2002,4C,
,2002,4C1,
,2002,4C2,
,2002,4D,
,2002,4D1,
,2002,4D2,
,2002,4E,
,2002,5A,
,2002,5A1,
,2002,5A2,
,2003,0,
,2003,1,
,2003,2,
,2003,3,
,2003,4,
,2003,5,
,2003,1A,Coal
,2003,1A,Natural gas
,2003,1A,Oil
,2003,1A1,Coal
,2003,1A1,Natural gas
,2003,1A1,Oil
,2003,1A1A,Coal
,2003,1A1A,Natural gas
,2003,1A1A,Oil
,2003,1A1A1,Coal
,2003,1A1A1,Natural gas
,2003,1A1A1,Oil
,2003,1A1A2,Coal
,2003,1A1A2,Natural gas
,2003,1A1A2,Oil
,2003,1A1A3,Coal
,2003,1A1A3,Natural gas
,2003,1A1A3,Oil
,2003,1A1B,Coal
,2003,1A1B,Natural gas
,2003,1A1B,Oil
,2003,1A1C,Coal
,2003,1A1C,Natural gas
,2003,1A1C,Oil
,2003,1A2,Coal
,2003,1A2,Natural gas
,2003,1A2,Oil
,2003,1A2A,Coal
,2003,1A2A,Natural gas
,2003,1A2A,Oil
,2003,1A2B,Coal
,2003,1A2B,Natural gas
,2003,1A2B,Oil
,2003,1A2C,Coal
,2003,1A2C,Natural gas
,2003,1A2C,Oil
,2003,1A2D,Coal
,2003,1A2D,Natural gas
,2003,1A2D,Oil
,2003,1A2E,Coal
,2003,1A2E,Natural gas
,2003,1A2E,Oil
,2003,1A2F,Coal
,2003,1A2F,Natural gas
,2003,1A2F,Oil
,2003,1A2G,Coal
,2003,1A2G,Natural gas
,2003,1A2G,Oil
,2003,1A2H,Coal
,2003,1A2H,Natural gas
,2003,1A2H,Oil
,2003,1A2I,Coal
,2003,1A2I,Natural gas
,2003,1A2I,Oil
,2003,1A2J,Coal
,2003,1A2J,Natural gas
,2003,1A2J,Oil
,2003,1A2K,Coal
,2003,1A2K,Natural gas
,2003,1A2K,Oil
,2003,1A2L,Coal
,2003,1A2L,Natural gas
,2003,1A2L,Oil
,2003,1A2M,Coal
,2003,1A2M,Natural gas
,2003,1A2M,Oil
,2003,1A3,Coal
,2003,1A3,Natural gas
,2003,1A3,Oil
,2003,1A3A,Coal
,2003,1A3A,Natural gas
,2003,1A3A,Oil
,2003,1A3A1,Coal
,2003,1A3A1,Natural gas
,2003,1A3A1,Oil
,2003,1A3A2,Coal
,2003,1A3A2,Natural gas
,2003,1A3A2,Oil
,2003,1A3B,Coal
,2003,1A3B,Natural gas
,2003,1A3B,Oil
,2003,1A3C,Coal
,2003,1A3C,Natural gas
,2003,1A3C,Oil
,2003,1A3D,Coal
,2003,1A3D,Natural gas
,2003,1A3D,Oil
,2003,1A3D1,Coal
,2003,1A3D1,Natural gas
,2003,1A3D1,Oil
,2003,1A3D2,Coal
,2003,1A3D2,Natural gas
,2003,1A3D2,Oil
,2003,1A3E,Coal
,2003,1A3E,Natural gas
,2003,1A3E,Oil
,2003,1A3E1,Coal
,2003,1A3E1,Natural gas
,2003,1A3E1,Oil
,2003,1A4,Coal
,2003,1A4,Natural gas
,2003,1A4,Oil
,2003,1A4A,Coal
,2003,1A4A,Natural gas
,2003,1A4A,Oil
,2003,1A4B,Coal
,2003,1A4B,Natural gas
,2003,1A4B,Oil
,2003,1A4C,Coal
,2003,1A4C,Natural gas
,2003,1A4C,Oil
,2003,1A4C1,Coal
,2003,1A4C1,Natural gas
,2003,1A4C1,Oil
,2003,1A4C2,Coal
,2003,1A4C2,Natural gas
,2003,1A4C2,Oil
,2003,1A4C3,Coal
,2003,1A4C3,Natural gas
,2003,1A4C3,Oil
,2003,1A5,Coal
,2003,1A5,Natural gas
,2003,1A5,Oil
,2003,1A5A,Coal
,2003,1A5A,Natural gas
,2003,1A5A,Oil
,2003,1A5B,Coal
,2003,1A5B,Natural gas
,2003,1A5B,Oil
,2003,1A5C,Coal
,2003,1A5C,Natural gas
,2003,1A5C,Oil
,2003,1B,
,2003,1B1,
,2003,1B1A,
,2003,1B1A1,
,2003,1B1A11,
,2003,1B1A12,
,2003,1B1A13,
,2003,1B1A14,
,2003,1B1A2,
,2003,1B1A21,
,2003,1B1A22,
,2003,1B1B,
,2003,1B2,
,2003,1B2A,
,2003,1B2A1,
,2003,1B2A2,
,2003,1B2A3,
,2003,1B2A31,
,2003,1B2A32,
,2003,1B2A33,
,2003,1B2A34,
,2003,1B2A35,
,2003,1B2A36,
,2003,1B2B,
,2003,1B2B1,
,2003,1B2B2,
,2003,1B2B3,
,2003,1B2B31,
,2003,1B2B32,
,2003,1B2B33,
,2003,1B2B34,
,2003,1B2B35,
,2003,1B2B36,
,2003,1B3,
,2003,1C,
,2003,1C1,
,2003,1C1A,
,2003,1C1B,
,2003,1C1C,
,2003,1C2,
,2003,1C2A,
,2003,1C2B,
,2003,1C3,
,2003,2A,
,2003,2A1,
,2003,2A2,
,2003,2A3,
,2003,2A4,
,2003,2A4A,
,2003,2A4B,
,2003,2A4C,
,2003,2A4D,
,2003,2B,
,2003,2B1,
,2003,2B10,
,2003,2B2,
,2003,2B3,
,2003,2B4,
,2003,2B5,
,2003,2B6,
,2003,2B7,
,2003,2B8,
,2003,2B8A,
,2003,2B8B,
,2003,2B8C,
,2003,2B8D,
,2003,2B8E,
,2003,2B8F,
,2003,2B9,
,2003,2B9A,
,2003,2B9B,
,2003,2C,
,2003,2C1,
,2003,2C2,
,2003,2C3,
,2003,2C4,
,2003,2C5,
,2003,2C6,
,2003,2C7,
,2003,2D,
,2003,2D1,
,2003,2D2,
,2003,2D3,
,2003,2D4,
,2003,2E,
,2003,2E1,
,2003,2E2,
,2003,2E3,
,2003,2E4,
,2003,2E5,
,2003,2F,
,2003,2F1,
,2003,2F2,
,2003,2F3,
,2003,2F4,
,2003,2F5,
,2003,2F6,
,2003,2G,
,2003,2G1,
,2003,2G2,
,2003,2G3,
,2003,2G4,
,2003,2H,
,2003,2H1,
,2003,2H2,
,2003,2H3,
,2003,3A,
,2003,3A1,
,2003,3A2,
,2003,3B,
,2003,3B1,
,2003,3B1A,
,2003,3B1B,
,2003,3B2,
,2003,3B2A,
,2003,3B2B,
,2003,3B3,
,2003,3B3A,
,2003,3B3B,
,2003,3B4,
,2003,3B4A,
,2003,3B4B,
,2003,3B5,
,2003,3B5A,
,2003,3B5B,
,2003,3B6,
,2003,3B6A,
,2003,3B6B,
,2003,3B6B1,
,2003,3B6B2,
,2003,3B6B3,
,2003,3B6B4,
,2003,3B6B5,
,2003,3C,
,2003,3C1,
,2003,3C2,
,2003,3C3,
,2003,3C4,
,2003,3C5,
,2003,3C6,
,2003,3C7,
,2003,3C8,
,2003,3D,
,2003,3D1,
,2003,3D2,
,2003,4A,
,2003,4A1,
,2003,4A2,
,2003,4A3,
,2003,4B,
,2003,4C,
,2003,4C1,
,2003,4C2,
,2003,4D,
,2003,4D1,
,2003,4D2,
,2003,4E,
,2003,5A,
,2003,5A1,
,2003,5A2,
,2004,0,
,2004,1,
,2004,2,
,2004,3,
,2004,4,
,2004,5,
,2004,1A,Coal
,2004,1A,Natural gas
,2004,1A,Oil
,2004,1A1,Coal
,2004,1A1,Natural gas
,2004,1A1,Oil
,2004,1A1A,Coal
,2004,1A1A,Natural gas
,2004,1A1A,Oil
,2004,1A1A1,Coal
,2004,1A1A1,Natural gas
,2004,1A1A1,Oil
,2004,1A1A2,Coal
,2004,1A1A2,Natural gas
,2004,1A1A2,Oil
,2004,1A1A3,Coal
,2004,1A1A3,Natural gas
,2004,1A1A3,Oil
,2004,1A1B,Coal
,2004,1A1B,Natural gas
,2004,1A1B,Oil
,2004,1A1C,Coal
,2004,1A1C,Natural gas
,2004,1A1C,Oil
,2004,1A2,Coal
,2004,1A2,Natural gas
,2004,1A2,Oil
,2004,1A2A,Coal
,2004,1A2A,Natural gas
,2004,1A2A,Oil
,2004,1A2B,Coal
,2004,1A2B,Natural gas
,2004,1A2B,Oil
,2004,1A2C,Coal
,2004,1A2C,Natural gas
,2004,1A2C,Oil
,2004,1A2D,Coal
,2004,1A2D,Natural gas
,2004,1A2D,Oil
,2004,1A2E,Coal
,2004,1A2E,Natural gas
,2004,1A2E,Oil
,2004,1A2F,Coal
,2004,1A2F,Natural gas
,2004,1A2F,Oil
,2004,1A2G,Coal
,2004,1A2G,Natural gas
,2004,1A2G,Oil
,2004,1A2H,Coal
,2004,1A2H,Natural gas
,2004,1A2H,Oil
,2004,1A2I,Coal
,2004,1A2I,Natural gas
,2004,1A2I,Oil
,2004,1A2J,Coal
,2004,1A2J,Natural gas
,2004,1A2J,Oil
,2004,1A2K,Coal
,2004,1A2K,Natural gas
,2004,1A2K,Oil
,2004,1A2L,Coal
,2004,1A2L,Natural gas
,2004,1A2L,Oil
,2004,1A2M,Coal
,2004,1A2M,Natural gas
,2004,1A2M,Oil
,2004,1A3,Coal
,2004,1A3,Natural gas
,2004,1A3,Oil
,2004,1A3A,Coal
,2004,1A3A,Natural gas
,2004,1A3A,Oil
,2004,1A3A1,Coal
,2004,1A3A1,Natural gas
,2004,1A3A1,Oil
,2004,1A3A2,Coal
,2004,1A3A2,Natural gas
,2004,1A3A2,Oil
,2004,1A3B,Coal
,2004,1A3B,Natural gas
,2004,1A3B,Oil
,2004,1A3C,Coal
,2004,1A3C,Natural gas
,2004,1A3C,Oil
,2004,1A3D,Coal
,2004,1A3D,Natural gas
,2004,1A3D,Oil
,2004,1A3D1,Coal
,2004,1A3D1,Natural gas
,2004,1A3D1,Oil
,2004,1A3D2,Coal
,2004,1A3D2,Natural gas
,2004,1A3D2,Oil
,2004,1A3E,Coal
,2004,1A3E,Natural gas
,2004,1A3E,Oil
,2004,1A3E1,Coal
,2004,1A3E1,Natural gas
,2004,1A3E1,Oil
,2004,1A4,Coal
,2004,1A4,Natural gas
,2004,1A4,Oil
,2004,1A4A,Coal
,2004,1A4A,Natural gas
,2004,1A4A,Oil
,2004,1A4B,Coal
,2004,1A4B,Natural gas
,2004,1A4B,Oil
,2004,1A4C,Coal
,2004,1A4C,Natural gas
,2004,1A4C,Oil
,2004,1A4C1,Coal
,2004,1A4C1,Natural gas
,2004,1A4C1,Oil
,2004,1A4C2,Coal
,2004,1A4C2,Natural gas
,2004,1A4C2,Oil
,2004,1A4C3,Coal
,2004,1A4C3,Natural gas
,2004,1A4C3,Oil
,2004,1A5,Coal
,2004,1A5,Natural gas
,2004,1A5,Oil
,2004,1A5A,Coal
,2004,1A5A,Natural gas
,2004,1A5A,Oil
,2004,1A5B,Coal
,2004,1A5B,Natural gas
,2004,1A5B,Oil
,2004,1A5C,Coal
,2004,1A5C,Natural gas
,2004,1A5C,Oil
,2004,1B,
,2004,1B1,
,2004,1B1A,
,2004,1B1A1,
,2004,1B1A11,
,2004,1B1A12,
,2004,1B1A13,
,2004,1B1A14,
,2004,1B1A2,
,2004,1B1A21,
,2004,1B1A22,
,2004,1B1B,
,2004,1B2,
,2004,1B2A,
,2004,1B2A1,
,2004,1B2A2,
,2004,1B2A3,
,2004,1B2A31,
,2004,1B2A32,
,2004,1B2A33,
,2004,1B2A34,
,2004,1B2A35,
,2004,1B2A36,
,2004,1B2B,
,2004,1B2B1,
,2004,1B2B2,
,2004,1B2B3,
,2004,1B2B31,
,2004,1B2B32,
,2004,1B2B33,
,2004,1B2B34,
,2004,1B2B35,
,2004,1B2B36,
,2004,1B3,
,2004,1C,
,2004,1C1,
,2004,1C1A,
,2004,1C1B,
,2004,1C1C,
,2004,1C2,
,2004,1C2A,
,2004,1C2B,
,2004,1C3,
,2004,2A,
,2004,2A1,
,2004,2A2,
,2004,2A3,
,2004,2A4,
,2004,2A4A,
,2004,2A4B,
,2004,2A4C,
,2004,2A4D,
,2004,2B,
,2004,2B1,
,2004,2B10,
,2004,2B2,
,2004,2B3,
,2004,2B4,
,2004,2B5,
,2004,2B6,
,2004,2B7,
,2004,2B8,
,2004,2B8A,
,2004,2B8B,
,2004,2B8C,
,2004,2B8D,
,2004,2B8E,
,2004,2B8F,
,2004,2B9,
,2004,2B9A,
,2004,2B9B,
,2004,2C,
,2004,2C1,
,2004,2C2,
,2004,2C3,
,2004,2C4,
,2004,2C5,
,2004,2C6,
,2004,2C7,
,2004,2D,
,2004,2D1,
,2004,2D2,
,2004,2D3,
,2004,2D4,
,2004,2E,
,2004,2E1,
,2004,2E2,
,2004,2E3,
,2004,2E4,
,2004,2E5,
,2004,2F,
,2004,2F1,
,2004,2F2,
,2004,2F3,
,2004,2F4,
,2004,2F5,
,2004,2F6,
,2004,2G,
,2004,2G1,
,2004,2G2,
,2004,2G3,
,2004,2G4,
,2004,2H,
,2004,2H1,
,2004,2H2,
,2004,2H3,
,2004,3A,
,2004,3A1,
,2004,3A2,
,2004,3B,
,2004,3B1,
,2004,3B1A,
,2004,3B1B,
,2004,3B2,
,2004,3B2A,
,2004,3B2B,
,2004,3B3,
,2004,3B3A,
,2004,3B3B,
,2004,3B4,
,2004,3B4A,
,2004,3B4B,
,2004,3B5,
,2004,3B5A,
,2004,3B5B,
,2004,3B6,
,2004,3B6A,
,2004,3B6B,
,2004,3B6B1,
,2004,3B6B2,
,2004,3B6B3,
,2004,3B6B4,
,2004,3B6B5,
,2004,3C,
,2004,3C1,
,2004,3C2,
,2004,3C3,
,2004,3C4,
,2004,3C5,
,2004,3C6,
,2004,3C7,
,2004,3C8,
,2004,3D,
,2004,3D1,
,2004,3D2,
,2004,4A,
,2004,4A1,
,2004,4A2,
,2004,4A3,
,2004,4B,
,2004,4C,
,2004,4C1,
,2004,4C2,
,2004,4D,
,2004,4D1,
,2004,4D2,
,2004,4E,
,2004,5A,
,2004,5A1,
,2004,5A2,
,2005,0,
,2005,1,
,2005,2,
,2005,3,
,2005,4,
,2005,5,
,2005,1A,Coal
,2005,1A,Natural gas
,2005,1A,Oil
,2005,1A1,Coal
,2005,1A1,Natural gas
,2005,1A1,Oil
,2005,1A1A,Coal
,2005,1A1A,Natural gas
,2005,1A1A,Oil
,2005,1A1A1,Coal
,2005,1A1A1,Natural gas
,2005,1A1A1,Oil
,2005,1A1A2,Coal
,2005,1A1A2,Natural gas
,2005,1A1A2,Oil
,2005,1A1A3,Coal
,2005,1A1A3,Natural gas
,2005,1A1A3,Oil
,2005,1A1B,Coal
,2005,1A1B,Natural gas
,2005,1A1B,Oil
,2005,1A1C,Coal
,2005,1A1C,Natural gas
,2005,1A1C,Oil
,2005,1A2,Coal
,2005,1A2,Natural gas
,2005,1A2,Oil
,2005,1A2A,Coal
,2005,1A2A,Natural gas
,2005,1A2A,Oil
,2005,1A2B,Coal
,2005,1A2B,Natural gas
,2005,1A2B,Oil
,2005,1A2C,Coal
,2005,1A2C,Natural gas
,2005,1A2C,Oil
,2005,1A2D,Coal
,2005,1A2D,Natural gas
,2005,1A2D,Oil
,2005,1A2E,Coal
,2005,1A2E,Natural gas
,2005,1A2E,Oil
,2005,1A2F,Coal
,2005,1A2F,Natural gas
,2005,1A2F,Oil
,2005,1A2G,Coal
,2005,1A2G,Natural gas
,2005,1A2G,Oil
,2005,1A2H,Coal
,2005,1A2H,Natural gas
,2005,1A2H,Oil
,2005,1A2I,Coal
,2005,1A2I,Natural gas
,2005,1A2I,Oil
,2005,1A2J,Coal
,2005,1A2J,Natural gas
,2005,1A2J,Oil
,2005,1A2K,Coal
,2005,1A2K,Natural gas
,2005,1A2K,Oil
,2005,1A2L,Coal
,2005,1A2L,Natural gas
,2005,1A2L,Oil
,2005,1A2M,Coal
,2005,1A2M,Natural gas
,2005,1A2M,Oil
,2005,1A3,Coal
,2005,1A3,Natural gas
,2005,1A3,Oil
,2005,1A3A,Coal
,2005,1A3A,Natural gas
,2005,1A3A,Oil
,2005,1A3A1,Coal
,2005,1A3A1,Natural gas
,2005,1A3A1,Oil
,2005,1A3A2,Coal
,2005,1A3A2,Natural gas
,2005,1A3A2,Oil
,2005,1A3B,Coal
,2005,1A3B,Natural gas
,2005,1A3B,Oil
,2005,1A3C,Coal
,2005,1A3C,Natural gas
,2005,1A3C,Oil
,2005,1A3D,Coal
,2005,1A3D,Natural gas
,2005,1A3D,Oil
,2005,1A3D1,Coal
,2005,1A3D1,Natural gas
,2005,1A3D1,Oil
,2005,1A3D2,Coal
,2005,1A3D2,Natural gas
,2005,1A3D2,Oil
,2005,1A3E,Coal
,2005,1A3E,Natural gas
,2005,1A3E,Oil
,2005,1A3E1,Coal
,2005,1A3E1,Natural gas
,2005,1A3E1,Oil
,2005,1A4,Coal
,2005,1A4,Natural gas
,2005,1A4,Oil
,2005,1A4A,Coal
,2005,1A4A,Natural gas
,2005,1A4A,Oil
,2005,1A4B,Coal
,2005,1A4B,Natural gas
,2005,1A4B,Oil
,2005,1A4C,Coal
,2005,1A4C,Natural gas
,2005,1A4C,Oil
,2005,1A4C1,Coal
,2005,1A4C1,Natural gas
,2005,1A4C1,Oil
,2005,1A4C2,Coal
,2005,1A4C2,Natural gas
,2005,1A4C2,Oil
,2005,1A4C3,Coal
,2005,1A4C3,Natural gas
,2005,1A4C3,Oil
,2005,1A5,Coal
,2005,1A5,Natural gas
,2005,1A5,Oil
,2005,1A5A,Coal
,2005,1A5A,Natural gas
,2005,1A5A,Oil
,2005,1A5B,Coal
,2005,1A5B,Natural gas
,2005,1A5B,Oil
,2005,1A5C,Coal
,2005,1A5C,Natural gas
,2005,1A5C,Oil
